image_id,label_id
4125,17 93 106 137 153 164 176 
4126,65 66 73 105 171 217 222 
4127,17 19 66 111 164 184 222 
4128,19 49 66 94 105 184 222 
4129,17 19 66 98 131 142 148 197 212 222 226 
4130,17 49 53 106 153 164 190 222 
4131,49 53 106 136 164 222 
4132,17 19 62 66 111 116 137 148 171 180 184 
4133,17 78 105 106 183 198 224 
4134,49 53 106 153 164 184 190 222 
4135,14 17 19 51 66 101 142 148 
4136,66 137 176 189 
4137,7 17 19 53 66 171 175 184 193 210 
4138,17 53 78 106 148 185 
4139,20 47 66 95 105 137 153 164 171 176 184 
4140,44 66 98 139 154 171 186 203 222 
4141,17 20 62 66 122 137 154 171 180 184 222 
4142,49 66 105 126 200 224 
4143,17 53 81 106 181 222 
4144,17 66 137 144 171 176 193 
4145,17 20 36 66 105 137 142 148 153 176 184 
4146,17 66 159 180 186 194 203 
4147,17 53 66 78 97 105 141 214 222 
4148,17 66 98 133 148 153 171 184 
4149,17 20 47 66 99 124 171 219 
4150,17 49 66 153 171 217 
4151,53 82 137 164 190 
4152,7 17 56 66 98 171 175 222 
4153,17 66 115 137 176 227 
4154,17 44 62 66 128 137 153 155 171 184 222 
4155,26 53 65 66 73 79 105 143 
4156,17 19 66 70 98 103 121 142 148 158 175 214 222 
4157,19 59 66 151 169 
4158,17 51 66 99 158 180 186 
4159,17 26 49 53 65 66 73 105 131 143 148 222 
4160,14 17 21 66 98 171 222 
4161,17 19 26 49 53 66 105 131 143 148 222 226 
4162,20 66 95 105 111 137 176 214 
4163,17 21 53 66 78 95 137 171 175 
4164,17 66 115 137 176 189 
4165,19 36 44 66 70 137 171 184 
4166,17 19 49 53 106 136 148 164 222 
4167,17 36 53 62 66 137 153 164 184 222 
4168,19 59 66 151 165 
4169,19 44 62 66 98 133 171 184 214 
4170,11 17 18 53 66 78 87 98 105 153 164 184 222 
4171,18 44 66 70 111 153 164 184 222 
4172,62 66 70 95 111 137 171 175 184 214 222 
4173,17 20 66 137 159 171 214 
4174,17 20 66 71 137 171 184 
4175,19 36 44 53 66 70 153 164 171 184 222 
4176,17 18 19 66 78 98 105 148 214 222 
4177,13 66 98 171 180 186 203 222 
4178,17 19 26 53 65 66 73 79 105 131 143 148 
4179,17 49 65 66 73 79 105 224 
4180,19 36 44 66 171 184 214 
4181,53 56 66 137 153 171 175 184 193 
4182,17 19 20 47 62 66 137 148 153 171 176 184 222 
4183,18 53 66 70 137 153 164 184 190 222 
4184,17 36 44 62 66 98 171 175 184 222 
4185,17 53 78 106 181 
4186,17 49 91 99 105 106 143 
4187,17 18 44 66 97 105 117 148 153 164 184 222 
4188,17 20 47 66 137 154 166 171 
4189,49 53 61 105 106 222 
4190,17 18 44 66 153 171 184 
4191,17 19 44 66 133 142 164 171 184 214 
4192,17 19 62 66 105 133 137 184 214 
4193,14 17 53 66 109 131 226 
4194,4 17 53 78 105 106 
4195,17 20 66 137 171 184 222 
4196,20 62 66 137 171 184 214 226 
4197,49 53 106 136 164 222 
4198,17 18 44 53 66 153 164 184 222 226 
4199,17 19 34 53 78 79 106 111 148 
4200,17 19 26 53 66 79 91 105 143 222 
4201,17 52 66 87 111 171 
4202,42 49 53 61 76 105 106 132 148 
4203,53 66 70 111 137 171 175 184 193 210 222 
4204,93 105 113 137 153 176 
4205,15 19 66 72 137 176 181 
4206,17 36 44 62 66 133 140 153 155 164 184 
4207,18 53 66 75 111 137 164 184 214 
4208,53 106 111 137 153 164 184 190 
4209,53 66 81 101 137 138 
4210,17 19 53 78 88 105 106 148 222 
4211,19 49 59 66 91 105 
4212,17 36 44 62 66 137 153 164 171 184 222 
4213,17 56 66 70 98 103 171 175 222 
4214,17 53 106 153 164 190 
4215,19 66 137 171 176 181 189 214 
4216,17 20 62 66 105 116 137 148 184 
4217,17 49 66 105 126 142 200 224 
4218,17 65 66 73 99 105 171 214 
4219,18 44 55 66 98 105 153 184 222 
4220,31 66 75 100 111 137 176 
4221,19 36 62 66 70 137 153 171 184 222 
4222,17 20 53 62 66 105 137 148 153 176 
4223,66 67 105 148 152 
4224,15 19 66 111 115 137 176 189 
4225,17 49 53 106 138 153 164 190 
4226,17 51 66 99 158 180 186 
4227,44 66 111 148 171 175 181 184 193 210 222 
4228,20 53 62 66 78 137 171 184 222 
4229,53 66 153 164 171 184 222 
4230,49 78 105 106 183 
4231,66 98 133 171 184 203 222 
4232,17 18 19 53 66 78 79 131 142 148 164 184 222 226 
4233,17 49 53 61 105 106 132 222 
4234,62 66 70 116 137 171 184 222 
4235,67 101 105 152 
4236,17 19 66 78 121 131 148 158 171 175 181 222 
4237,19 59 66 105 111 151 169 
4238,17 37 53 106 
4239,17 19 51 66 131 142 148 171 176 
4240,17 36 66 111 116 137 171 180 184 
4241,17 40 66 165 184 222 
4242,17 19 66 105 137 148 164 183 214 222 
4243,19 59 66 92 151 169 
4244,18 19 66 105 116 155 184 222 
4245,49 53 78 105 106 136 
4246,7 14 17 53 66 115 119 171 175 176 177 222 
4247,17 66 98 196 222 
4248,17 19 20 53 62 66 105 137 153 164 176 178 
4249,17 34 53 78 79 106 111 
4250,32 66 97 105 148 
4251,11 17 18 19 53 66 85 105 153 164 184 222 
4252,17 49 66 78 91 105 
4253,19 44 66 71 154 158 171 184 
4254,19 51 66 70 158 180 186 
4255,19 20 62 66 137 171 184 
4256,17 19 66 78 115 137 176 227 
4257,18 44 66 116 148 155 164 184 222 
4258,66 75 97 105 153 
4259,53 66 79 137 171 193 210 
4260,34 53 106 111 
4261,17 20 36 53 62 66 79 137 153 164 184 
4262,17 36 44 62 66 98 133 153 164 171 184 
4263,17 93 106 137 153 164 176 
4264,53 88 105 106 
4265,17 19 53 66 78 79 81 102 148 222 226 
4266,17 49 78 105 106 183 
4267,14 17 49 66 78 164 184 222 
4268,17 19 31 53 66 78 79 81 148 222 
4269,17 66 137 144 171 176 193 
4270,17 18 44 66 148 164 171 184 
4271,17 19 62 66 78 105 131 133 148 153 222 
4272,17 33 53 79 106 111 
4273,36 43 44 66 111 137 171 175 184 222 
4274,17 36 44 66 79 133 171 184 
4275,17 18 44 66 153 155 164 181 184 222 
4276,44 62 66 111 116 131 133 155 164 171 180 184 
4277,17 19 53 78 106 
4278,17 30 66 72 148 
4279,17 19 59 92 106 151 
4280,95 106 
4281,17 53 66 88 101 105 141 153 222 
4282,17 53 66 70 137 176 222 227 
4283,17 53 66 78 97 196 222 
4284,17 33 53 78 79 106 111 
4285,17 19 20 47 62 66 137 171 180 184 
4286,53 74 106 111 137 153 164 190 
4287,17 66 73 78 105 126 224 
4288,44 62 66 98 171 175 184 214 222 
4289,17 66 98 110 114 131 142 171 175 214 
4290,53 66 111 137 181 
4291,36 44 62 66 70 153 171 184 
4292,17 19 66 78 105 141 148 222 
4293,53 66 75 131 153 171 175 193 
4294,20 47 62 66 70 111 137 171 184 
4295,7 17 19 21 66 70 98 103 142 148 175 222 
4296,17 20 47 62 66 98 171 175 184 222 
4297,14 17 19 66 78 79 97 105 131 141 148 153 222 
4298,17 18 53 66 105 137 184 214 222 
4299,19 20 47 59 62 66 180 184 
4300,14 66 97 105 141 153 222 
4301,17 36 62 66 105 148 153 184 
4302,53 93 106 137 153 171 193 
4303,17 36 53 66 153 164 181 184 222 
4304,66 105 111 132 153 181 
4305,17 49 53 105 106 141 153 181 222 
4306,17 49 53 61 105 106 148 222 
4307,17 99 106 153 164 
4308,53 66 137 142 201 
4309,17 19 59 66 79 148 151 169 222 
4310,20 47 66 105 111 137 153 164 176 
4311,17 44 62 66 153 155 164 166 171 184 
4312,19 49 59 73 91 105 106 
4313,19 49 66 105 126 224 
4314,17 36 44 62 66 105 133 153 164 184 
4315,7 17 18 53 66 78 105 222 
4316,17 18 55 66 87 98 105 153 166 222 
4317,17 36 62 66 98 153 164 184 222 
4318,17 20 53 62 66 105 164 184 214 222 
4319,17 53 66 100 137 185 222 
4320,17 20 53 62 66 137 164 171 181 184 214 222 
4321,62 66 153 171 184 222 
4322,17 20 62 66 98 137 171 180 184 222 
4323,4 17 19 49 78 105 106 
4324,44 66 98 148 171 184 
4325,17 18 53 66 98 153 164 184 190 222 
4326,36 62 66 70 111 116 137 171 180 184 
4327,17 31 53 78 106 
4328,4 17 53 78 105 106 153 
4329,17 19 26 49 53 66 105 143 205 222 
4330,17 18 53 66 153 164 184 190 222 
4331,53 66 137 153 164 184 190 222 
4332,17 49 53 78 105 106 222 226 
4333,49 53 105 106 135 222 
4334,44 66 98 131 133 154 171 184 186 203 
4335,2 17 18 53 66 78 105 141 153 
4336,14 17 18 66 98 105 222 
4337,36 44 62 66 70 116 131 137 171 184 
4338,19 62 66 70 111 116 137 171 180 184 226 
4339,44 66 71 98 133 171 180 184 203 
4340,17 66 78 115 137 176 227 
4341,43 66 75 97 105 111 138 153 
4342,17 20 47 62 66 171 184 214 
4343,36 49 53 66 79 102 105 132 148 153 184 
4344,17 53 66 105 141 142 
4345,19 53 66 105 117 153 226 
4346,66 184 
4347,17 49 59 66 73 91 105 
4348,14 17 51 66 176 
4349,17 66 95 131 148 171 175 184 214 
4350,20 47 66 101 105 111 137 153 176 
4351,53 66 109 210 
4352,49 53 106 136 164 222 
4353,25 51 66 111 171 
4354,17 66 89 110 115 137 
4355,14 17 19 66 79 97 105 117 141 142 148 153 222 226 
4356,17 20 62 66 98 105 184 214 222 
4357,17 19 49 53 78 105 106 148 222 
4358,53 66 137 138 148 171 193 210 
4359,19 20 62 66 105 137 153 164 214 
4360,17 19 53 59 66 148 169 222 
4361,20 44 66 154 171 180 186 
4362,17 19 49 66 105 137 183 214 
4363,19 49 53 88 105 106 148 
4364,17 49 53 105 106 153 222 
4365,49 53 105 106 111 153 
4366,17 66 98 133 170 
4367,19 36 62 66 70 105 111 133 137 153 164 184 
4368,49 53 105 106 
4369,17 49 53 106 153 164 190 222 
4370,43 97 105 106 111 141 153 
4371,52 67 105 113 121 153 228 
4372,20 62 66 70 111 137 171 180 184 222 
4373,8 19 59 92 106 151 
4374,17 66 111 137 171 176 184 210 
4375,20 66 71 98 105 148 171 
4376,19 36 49 53 59 66 105 184 
4377,17 19 32 66 79 97 105 214 
4378,17 19 106 115 176 222 
4379,17 53 66 137 153 164 190 210 
4380,19 59 66 151 169 
4381,17 36 62 66 70 98 133 137 153 164 184 
4382,17 20 52 66 99 164 171 214 
4383,17 53 81 106 
4384,17 20 47 62 66 137 153 171 184 222 
4385,17 25 66 97 105 141 153 181 192 222 
4386,4 17 20 56 66 137 153 164 176 184 222 
4387,17 33 53 79 106 111 
4388,17 20 36 53 62 66 111 137 153 164 176 181 184 222 
4389,44 66 71 148 171 180 184 186 
4390,17 19 66 70 131 142 148 152 158 167 214 222 
4391,19 49 59 106 111 171 217 
4392,14 30 52 66 78 94 105 222 
4393,53 106 137 138 153 164 190 
4394,44 62 66 70 95 111 137 171 175 184 222 
4395,65 66 73 105 126 131 224 
4396,17 25 49 65 73 105 106 111 
4397,17 66 98 222 
4398,19 36 44 62 66 111 137 171 184 199 214 222 
4399,17 18 19 53 66 79 105 116 131 164 184 222 
4400,36 62 66 105 153 184 
4401,19 49 59 91 105 106 
4402,17 20 47 62 66 131 137 148 171 176 184 214 222 
4403,17 19 53 66 78 88 105 205 
4404,17 66 98 103 114 131 148 158 171 175 214 
4405,14 17 66 78 97 105 141 184 205 222 
4406,49 53 66 70 78 102 105 148 153 
4407,66 74 137 138 153 171 176 189 210 
4408,19 59 66 92 151 169 
4409,17 19 53 97 105 106 141 181 214 
4410,4 17 53 66 78 105 137 153 164 184 222 
4411,17 53 66 78 88 105 153 
4412,17 49 53 106 153 164 190 222 
4413,17 49 53 78 106 164 171 217 
4414,17 53 66 109 153 164 184 
4415,36 44 66 70 79 105 164 184 214 
4416,17 19 66 78 133 148 164 214 222 
4417,17 26 49 53 91 105 106 205 
4418,17 49 53 76 78 105 106 132 
4419,17 53 66 79 164 184 190 214 222 
4420,53 66 137 144 171 175 176 184 193 210 222 
4421,14 66 97 105 141 192 214 
4422,17 65 66 73 78 171 217 222 
4423,11 18 44 66 70 105 111 153 164 166 184 
4424,17 19 62 66 116 133 137 148 155 164 184 222 
4425,17 53 106 148 176 212 
4426,17 53 66 105 153 222 
4427,17 19 53 78 106 
4428,20 48 62 66 78 171 180 184 
4429,17 31 53 78 106 
4430,17 20 47 62 66 137 159 171 184 214 
4431,17 49 66 105 153 
4432,17 19 20 53 62 66 78 105 116 137 148 222 
4433,93 106 137 153 164 176 
4434,53 66 135 226 
4435,49 53 66 70 88 105 141 153 222 
4436,17 20 36 53 62 66 70 137 153 164 178 184 
4437,17 18 44 66 98 105 110 153 160 
4438,9 17 20 47 62 66 137 171 176 222 
4439,19 59 66 151 169 
4440,17 44 66 98 114 131 142 171 175 184 222 
4441,31 37 53 66 79 
4442,17 49 53 106 136 164 222 
4443,17 53 60 78 106 222 
4444,20 62 66 70 79 111 116 137 155 171 180 184 
4445,17 18 44 66 105 153 164 184 222 
4446,17 37 59 92 106 
4447,17 66 87 89 103 110 115 171 
4448,51 66 158 180 186 222 
4449,17 49 53 78 105 106 222 
4450,20 53 62 66 75 79 137 153 171 184 
4451,66 70 111 137 176 184 222 
4452,17 66 98 103 114 131 171 175 184 214 
4453,18 44 66 70 111 153 164 184 
4454,17 30 32 66 72 97 105 
4455,17 53 66 87 153 164 190 222 
4456,5 17 53 78 106 137 153 164 176 190 222 
4457,49 66 70 91 105 111 137 153 222 
4458,17 59 66 79 111 151 169 
4459,17 51 66 79 98 111 142 148 158 180 186 
4460,17 36 53 66 105 137 153 181 184 222 
4461,17 20 62 66 131 137 155 164 171 184 222 
4462,17 53 66 78 97 105 131 148 184 214 222 
4463,17 20 66 95 137 148 171 184 
4464,66 97 105 111 141 153 181 
4465,17 25 49 91 99 105 106 111 
4466,19 59 66 151 169 
4467,36 44 66 70 111 137 171 184 214 
4468,14 17 65 66 73 91 105 143 
4469,17 20 36 53 62 66 105 137 153 184 222 
4470,20 47 62 66 101 105 137 166 184 
4471,17 66 70 105 111 153 184 
4472,19 53 66 78 105 
4473,17 26 49 53 65 66 73 105 143 222 
4474,15 17 66 115 135 137 176 189 222 
4475,7 17 19 20 66 95 137 148 171 175 184 
4476,53 106 164 190 222 
4477,17 53 66 109 153 164 184 190 
4478,14 17 30 66 72 97 105 117 148 222 
4479,17 18 44 49 66 98 105 128 153 222 
4480,17 19 62 66 70 98 105 133 148 214 222 
4481,66 137 153 164 176 184 190 
4482,17 66 98 103 110 114 148 171 175 214 
4483,18 44 49 66 70 105 111 138 153 
4484,15 66 111 131 137 176 189 222 
4485,20 66 137 148 154 171 184 
4486,36 43 44 66 79 137 153 171 184 210 222 226 
4487,62 66 111 137 153 171 176 184 
4488,4 17 53 78 88 105 106 153 
4489,17 59 66 92 151 169 222 
4490,40 66 70 184 
4491,32 66 75 78 97 105 153 
4492,17 53 99 106 111 
4493,17 49 53 106 136 164 222 
4494,17 53 66 78 148 171 175 184 193 210 222 
4495,53 66 109 210 
4496,15 17 66 111 137 176 189 226 
4497,17 66 98 103 171 175 214 222 
4498,17 53 66 176 227 
4499,17 20 62 66 98 105 164 184 222 
4500,17 18 44 66 98 153 164 184 222 
4501,53 106 164 190 222 
4502,17 66 88 105 137 138 153 
4503,17 18 19 44 62 66 79 105 116 184 222 
4504,19 49 53 61 106 164 222 
4505,17 93 105 106 137 148 153 176 
4506,36 62 66 70 98 118 153 171 184 222 
4507,20 62 66 70 111 137 171 184 214 
4508,17 20 62 66 137 153 171 181 184 222 
4509,17 26 49 53 91 105 106 205 
4510,11 17 18 44 53 66 153 164 181 184 190 222 
4511,66 148 150 159 171 
4512,17 19 20 49 53 62 66 105 137 142 148 164 176 
4513,17 63 66 70 164 
4514,17 36 44 62 66 70 116 137 171 175 184 222 
4515,20 62 66 70 111 137 171 184 214 
4516,17 20 47 62 66 131 137 154 171 184 214 
4517,17 53 106 153 164 190 222 
4518,20 62 66 74 137 153 171 176 184 210 
4519,17 26 49 53 65 73 79 91 105 106 143 
4520,5 17 49 105 106 137 153 176 222 
4521,17 53 66 97 105 153 184 222 
4522,18 44 66 140 153 164 184 
4523,17 26 49 65 66 73 91 105 143 222 
4524,17 66 89 115 176 196 
4525,17 19 40 66 78 184 222 
4526,66 100 111 137 138 176 181 
4527,15 17 66 115 137 176 189 
4528,17 19 53 62 66 79 133 137 148 153 171 184 
4529,3 17 106 137 176 
4530,19 37 53 59 92 106 
4531,17 53 78 105 106 183 214 
4532,17 51 66 99 158 180 186 
4533,17 19 20 53 62 66 105 137 164 184 214 
4534,66 180 203 222 
4535,20 47 66 105 137 153 164 173 176 
4536,19 66 115 137 176 189 
4537,17 20 62 66 137 171 175 184 214 222 
4538,17 49 105 106 111 126 183 
4539,52 66 67 105 113 131 142 
4540,44 66 70 95 98 171 175 184 214 222 
4541,17 20 66 105 111 137 184 
4542,17 19 26 53 66 105 143 222 
4543,19 66 97 105 111 153 
4544,53 66 105 153 166 181 184 
4545,17 62 66 131 133 137 171 184 214 
4546,17 31 66 117 137 176 226 227 
4547,11 17 18 44 53 66 105 153 164 184 222 
4548,66 133 142 154 158 171 180 184 186 
4549,14 17 19 49 66 78 105 131 222 
4550,66 70 79 137 176 189 
4551,19 36 53 62 66 70 133 137 153 164 184 
4552,19 36 53 62 66 70 105 133 137 153 184 
4553,53 106 111 137 153 164 190 
4554,19 36 62 66 70 137 171 175 184 214 222 
4555,17 19 59 92 106 151 
4556,7 17 56 66 137 171 175 193 222 
4557,17 20 62 66 105 110 137 153 184 222 
4558,17 66 115 137 171 176 189 214 
4559,14 66 87 179 
4560,17 66 100 137 138 148 176 
4561,17 21 66 103 105 131 214 
4562,7 17 23 66 137 171 175 222 
4563,17 51 66 158 180 186 222 
4564,17 19 20 62 66 79 105 116 148 216 
4565,17 53 56 66 137 171 175 193 210 217 222 
4566,17 20 47 62 66 98 105 137 171 184 222 
4567,17 18 44 66 79 105 148 164 184 226 
4568,17 53 60 78 106 185 
4569,14 17 32 66 72 97 105 131 222 
4570,5 17 53 105 106 153 
4571,17 53 78 88 91 105 106 153 
4572,20 62 66 77 137 171 175 184 214 
4573,17 36 44 62 66 98 133 153 164 184 
4574,53 66 142 153 164 190 
4575,17 53 66 88 105 153 
4576,17 20 62 66 98 105 133 184 214 
4577,17 18 49 53 66 105 130 137 164 181 184 222 
4578,51 66 158 180 186 222 
4579,17 55 66 98 171 184 222 
4580,17 19 40 59 66 151 165 
4581,10 15 17 66 111 115 137 176 180 
4582,78 97 105 106 205 
4583,17 20 62 66 137 154 171 184 214 
4584,17 53 60 106 185 222 
4585,17 26 49 53 91 105 106 143 222 
4586,15 17 66 111 115 137 176 181 189 222 228 
4587,19 49 53 105 106 
4588,7 17 53 56 66 137 171 175 184 193 222 
4589,17 49 53 78 106 111 153 164 222 
4590,2 44 66 154 171 180 186 222 
4591,19 49 66 91 105 115 117 137 222 226 
4592,19 44 66 71 171 184 
4593,17 49 65 66 73 91 99 105 143 
4594,8 19 59 92 106 151 
4595,36 66 137 171 184 214 
4596,44 66 131 139 154 180 184 186 
4597,44 66 111 137 171 184 
4598,17 66 115 137 176 189 222 226 
4599,17 26 49 53 66 73 105 143 148 222 
4600,17 49 105 106 183 214 
4601,17 53 78 106 185 
4602,19 59 66 95 133 171 184 
4603,17 20 62 66 105 137 205 
4604,17 53 78 106 171 193 210 211 217 222 
4605,17 20 44 66 98 105 133 184 214 222 
4606,19 59 66 92 151 169 
4607,66 97 142 171 175 
4608,66 98 114 171 175 214 222 
4609,17 19 66 78 79 88 105 131 148 205 
4610,28 33 53 79 106 111 
4611,51 66 131 158 180 186 
4612,53 106 153 164 190 222 
4613,17 20 21 66 95 105 131 214 216 
4614,19 49 59 66 91 105 
4615,17 66 99 100 
4616,17 49 53 61 105 106 222 
4617,19 66 133 153 164 171 184 
4618,19 97 105 106 141 153 
4619,17 20 53 62 66 137 153 171 184 210 222 
4620,49 53 79 91 105 106 111 
4621,17 53 66 78 137 
4622,66 70 111 133 137 148 153 164 170 184 
4623,21 66 101 137 153 171 176 189 
4624,17 19 66 78 105 131 141 184 
4625,17 52 66 99 105 
4626,17 30 66 78 105 224 
4627,17 20 36 62 66 98 153 164 184 222 
4628,53 106 153 164 190 210 
4629,17 20 47 62 66 137 171 184 214 
4630,17 53 66 131 137 144 171 184 193 
4631,17 18 53 66 78 153 164 184 190 222 
4632,40 59 66 151 165 222 
4633,17 20 62 66 105 153 216 
4634,17 66 98 171 175 
4635,7 44 62 66 137 153 171 184 222 
4636,17 20 47 62 66 105 137 176 214 222 
4637,15 19 66 72 111 137 164 171 184 222 
4638,17 66 89 98 110 131 142 148 196 222 
4639,17 19 51 66 
4640,17 66 78 137 176 222 227 
4641,2 17 44 62 66 171 184 
4642,56 66 137 153 164 171 176 184 210 
4643,17 53 106 111 153 164 190 
4644,17 26 53 66 105 143 148 222 
4645,19 53 59 106 
4646,28 33 53 106 111 
4647,17 19 20 53 62 66 122 137 148 164 171 176 178 
4648,19 66 95 116 131 137 164 171 175 180 184 222 
4649,17 106 111 171 214 217 
4650,17 78 88 105 106 148 
4651,17 19 21 66 70 98 116 155 180 184 222 
4652,7 17 18 44 66 79 171 175 184 214 222 
4653,18 44 66 105 116 184 222 
4654,17 37 53 78 102 106 
4655,17 49 91 99 105 106 111 
4656,15 66 135 137 176 189 
4657,17 36 44 66 135 153 171 184 
4658,17 53 66 105 153 164 181 184 222 
4659,66 70 95 111 137 171 176 184 
4660,17 19 20 36 53 62 66 105 133 137 148 153 164 184 
4661,17 26 49 53 91 105 106 143 222 
4662,2 44 66 71 148 154 166 171 184 
4663,17 53 60 78 106 148 185 
4664,18 19 44 66 131 135 153 164 184 
4665,17 53 66 88 105 138 141 153 222 
4666,17 49 105 106 183 198 224 
4667,17 36 49 62 66 105 153 184 
4668,17 19 30 52 66 113 142 148 158 
4669,66 88 105 111 137 138 153 
4670,17 20 36 53 62 66 137 148 153 154 171 184 210 
4671,17 19 66 70 98 103 114 142 148 158 171 175 214 222 
4672,19 66 133 135 153 171 184 203 
4673,66 71 148 150 180 186 203 220 
4674,17 62 66 98 153 171 184 222 
4675,18 53 66 153 164 184 190 
4676,53 138 153 164 190 222 
4677,17 66 70 137 176 189 
4678,17 53 88 105 106 138 153 
4679,49 53 106 117 136 164 222 226 
4680,17 49 105 106 183 214 
4681,17 18 66 98 105 153 184 222 
4682,17 31 37 53 59 66 106 184 222 
4683,15 17 66 115 131 137 148 176 189 
4684,19 59 66 151 169 
4685,66 98 164 184 188 222 
4686,53 106 153 164 190 222 
4687,17 18 44 66 98 153 164 171 184 222 
4688,17 20 47 62 66 137 153 159 164 171 184 
4689,19 44 66 72 105 184 188 222 
4690,14 17 49 66 105 126 200 
4691,44 66 153 164 171 184 222 
4692,17 19 36 53 66 78 117 137 148 171 175 184 222 226 
4693,19 59 66 92 151 
4694,18 53 66 105 137 148 164 184 214 
4695,2 17 44 62 66 85 153 171 184 
4696,17 19 36 53 62 66 78 131 164 171 184 214 
4697,17 19 66 78 100 115 137 148 176 227 
4698,17 66 97 153 164 192 194 
4699,17 26 49 53 66 73 105 143 222 
4700,2 19 20 66 71 154 158 166 171 184 
4701,14 17 19 66 78 97 105 131 141 214 222 
4702,17 19 66 78 97 105 141 148 153 222 
4703,17 20 62 66 116 131 137 171 180 184 222 
4704,17 19 66 98 114 131 142 152 158 167 175 214 222 
4705,53 66 106 138 153 164 184 190 222 
4706,19 36 59 62 66 171 184 
4707,53 106 153 164 190 222 
4708,17 19 66 98 103 148 158 171 175 214 
4709,20 47 62 66 105 137 153 176 226 
4710,44 66 95 98 171 175 184 214 222 
4711,17 66 87 98 103 164 171 175 214 222 
4712,17 49 53 105 106 141 153 
4713,53 106 138 153 164 190 222 
4714,18 19 66 98 105 
4715,17 19 58 66 72 117 131 142 148 171 222 226 
4716,18 44 66 153 164 184 222 
4717,19 66 98 114 131 171 175 184 214 
4718,53 88 105 106 137 138 153 
4719,17 20 36 53 62 66 137 153 164 181 184 222 
4720,17 18 44 66 105 137 164 184 214 222 
4721,17 18 19 53 66 105 153 
4722,17 49 53 105 106 222 
4723,17 53 66 78 164 171 184 193 222 
4724,44 66 133 148 154 171 180 184 186 
4725,17 20 47 62 66 98 154 171 180 184 222 
4726,53 66 109 210 
4727,17 49 53 78 106 136 164 222 
4728,14 49 65 66 73 105 222 
4729,17 66 89 98 110 148 196 222 
4730,17 19 66 98 114 131 142 152 158 167 175 214 222 
4731,20 66 71 79 98 171 180 184 222 
4732,18 44 66 101 105 138 153 214 
